test_id,wall_clock,asset_id,x,y,speed,position_accuracy,cumulative_distance_m
TEST-13-GPS-DENIED-DRIFT,1775091098.606,alpha,1359.6,2.2,4.99,6.55,1308.3
TEST-13-GPS-DENIED-DRIFT,1775091098.606,bravo,1560.5,-6.3,4.98,6.60,1320.1
TEST-13-GPS-DENIED-DRIFT,1775091098.606,charlie,1848.9,-2.8,4.99,6.91,1382.5
TEST-13-GPS-DENIED-DRIFT,1775091098.855,alpha,1363.4,2.2,4.99,6.56,1312.1
TEST-13-GPS-DENIED-DRIFT,1775091098.855,bravo,1564.3,-6.4,4.98,6.62,1323.8
TEST-13-GPS-DENIED-DRIFT,1775091098.855,charlie,1852.6,-2.8,4.99,6.92,1386.2
TEST-13-GPS-DENIED-DRIFT,1775091099.110,alpha,1367.1,2.2,4.99,6.58,1315.8
TEST-13-GPS-DENIED-DRIFT,1775091099.110,bravo,1568.0,-6.4,4.98,6.63,1327.5
TEST-13-GPS-DENIED-DRIFT,1775091099.110,charlie,1856.3,-2.8,4.99,6.94,1390.0
TEST-13-GPS-DENIED-DRIFT,1775091099.366,alpha,1370.9,2.2,4.99,6.60,1319.6
TEST-13-GPS-DENIED-DRIFT,1775091099.366,bravo,1571.7,-6.4,4.98,6.65,1331.2
TEST-13-GPS-DENIED-DRIFT,1775091099.366,charlie,1860.1,-2.8,4.99,6.96,1393.7
TEST-13-GPS-DENIED-DRIFT,1775091099.620,alpha,1374.7,2.2,4.99,6.62,1323.3
TEST-13-GPS-DENIED-DRIFT,1775091099.620,bravo,1575.5,-6.5,4.98,6.67,1335.0
TEST-13-GPS-DENIED-DRIFT,1775091099.620,charlie,1863.8,-2.8,4.99,6.98,1397.4
TEST-13-GPS-DENIED-DRIFT,1775091099.875,alpha,1378.4,2.2,4.99,6.64,1327.1
TEST-13-GPS-DENIED-DRIFT,1775091099.875,bravo,1579.2,-6.5,4.98,6.69,1338.7
TEST-13-GPS-DENIED-DRIFT,1775091099.875,charlie,1867.5,-2.7,4.99,7.00,1401.1
TEST-13-GPS-DENIED-DRIFT,1775091100.130,alpha,1382.2,2.2,4.99,6.66,1330.9
TEST-13-GPS-DENIED-DRIFT,1775091100.130,bravo,1582.9,-6.5,4.98,6.71,1342.5
TEST-13-GPS-DENIED-DRIFT,1775091100.130,charlie,1871.2,-2.7,4.99,7.02,1404.9
TEST-13-GPS-DENIED-DRIFT,1775091100.384,alpha,1385.9,2.2,4.99,6.68,1334.6
TEST-13-GPS-DENIED-DRIFT,1775091100.384,bravo,1586.7,-6.6,4.98,6.73,1346.2
TEST-13-GPS-DENIED-DRIFT,1775091100.384,charlie,1875.0,-2.7,4.99,7.04,1408.6
TEST-13-GPS-DENIED-DRIFT,1775091100.638,alpha,1389.7,2.2,4.99,6.69,1338.4
TEST-13-GPS-DENIED-DRIFT,1775091100.638,bravo,1590.4,-6.6,4.98,6.75,1349.9
TEST-13-GPS-DENIED-DRIFT,1775091100.638,charlie,1878.7,-2.7,4.99,7.06,1412.3
TEST-13-GPS-DENIED-DRIFT,1775091100.891,alpha,1393.4,2.2,4.99,6.71,1342.1
TEST-13-GPS-DENIED-DRIFT,1775091100.891,bravo,1594.1,-6.6,4.98,6.77,1353.7
TEST-13-GPS-DENIED-DRIFT,1775091100.891,charlie,1882.4,-2.6,4.99,7.07,1416.0
TEST-13-GPS-DENIED-DRIFT,1775091101.147,alpha,1397.2,2.1,4.99,6.73,1345.9
TEST-13-GPS-DENIED-DRIFT,1775091101.147,bravo,1597.9,-6.7,4.98,6.78,1357.4
TEST-13-GPS-DENIED-DRIFT,1775091101.147,charlie,1886.1,-2.6,4.99,7.09,1419.8
TEST-13-GPS-DENIED-DRIFT,1775091101.401,alpha,1401.0,2.1,4.99,6.75,1349.6
TEST-13-GPS-DENIED-DRIFT,1775091101.401,bravo,1601.6,-6.7,4.98,6.80,1361.1
TEST-13-GPS-DENIED-DRIFT,1775091101.401,charlie,1889.8,-2.6,4.99,7.11,1423.5
TEST-13-GPS-DENIED-DRIFT,1775091101.655,alpha,1404.7,2.1,4.99,6.77,1353.4
TEST-13-GPS-DENIED-DRIFT,1775091101.655,bravo,1605.3,-6.7,4.98,6.82,1364.9
TEST-13-GPS-DENIED-DRIFT,1775091101.655,charlie,1893.6,-2.5,4.99,7.13,1427.2
TEST-13-GPS-DENIED-DRIFT,1775091101.909,alpha,1408.5,2.1,4.99,6.79,1357.2
TEST-13-GPS-DENIED-DRIFT,1775091101.909,bravo,1609.1,-6.8,4.98,6.84,1368.6
TEST-13-GPS-DENIED-DRIFT,1775091101.909,charlie,1897.3,-2.5,4.99,7.15,1430.9
TEST-13-GPS-DENIED-DRIFT,1775091102.163,alpha,1412.2,2.1,4.99,6.81,1360.9
TEST-13-GPS-DENIED-DRIFT,1775091102.163,bravo,1612.8,-6.8,4.98,6.86,1372.3
TEST-13-GPS-DENIED-DRIFT,1775091102.163,charlie,1901.0,-2.4,4.99,7.17,1434.6
TEST-13-GPS-DENIED-DRIFT,1775091102.418,alpha,1416.0,2.1,4.99,6.83,1364.7
TEST-13-GPS-DENIED-DRIFT,1775091102.418,bravo,1616.6,-6.8,4.98,6.88,1376.1
TEST-13-GPS-DENIED-DRIFT,1775091102.418,charlie,1904.7,-2.4,4.99,7.19,1438.4
TEST-13-GPS-DENIED-DRIFT,1775091102.670,alpha,1419.8,2.1,4.99,6.84,1368.4
TEST-13-GPS-DENIED-DRIFT,1775091102.670,bravo,1620.3,-6.8,4.98,6.90,1379.8
TEST-13-GPS-DENIED-DRIFT,1775091102.670,charlie,1908.5,-2.4,4.99,7.21,1442.1
TEST-13-GPS-DENIED-DRIFT,1775091102.925,alpha,1423.5,2.1,4.99,6.86,1372.2
TEST-13-GPS-DENIED-DRIFT,1775091102.925,bravo,1624.0,-6.9,4.98,6.91,1383.6
TEST-13-GPS-DENIED-DRIFT,1775091102.925,charlie,1912.2,-2.3,4.99,7.22,1445.8
TEST-13-GPS-DENIED-DRIFT,1775091103.179,alpha,1427.3,2.1,4.99,6.88,1376.0
TEST-13-GPS-DENIED-DRIFT,1775091103.179,bravo,1627.8,-6.9,4.98,6.93,1387.3
TEST-13-GPS-DENIED-DRIFT,1775091103.179,charlie,1915.9,-2.3,4.99,7.24,1449.5
TEST-13-GPS-DENIED-DRIFT,1775091103.434,alpha,1431.0,2.1,4.99,6.90,1379.7
TEST-13-GPS-DENIED-DRIFT,1775091103.434,bravo,1631.5,-6.9,4.98,6.95,1391.1
TEST-13-GPS-DENIED-DRIFT,1775091103.434,charlie,1919.6,-2.2,4.99,7.26,1453.3
TEST-13-GPS-DENIED-DRIFT,1775091103.688,alpha,1434.8,2.1,4.99,6.92,1383.5
TEST-13-GPS-DENIED-DRIFT,1775091103.688,bravo,1635.3,-6.9,4.98,6.97,1394.8
TEST-13-GPS-DENIED-DRIFT,1775091103.688,charlie,1923.3,-2.2,4.99,7.28,1457.0
TEST-13-GPS-DENIED-DRIFT,1775091103.944,alpha,1438.6,2.1,4.99,6.94,1387.2
TEST-13-GPS-DENIED-DRIFT,1775091103.944,bravo,1639.0,-6.9,4.98,6.99,1398.5
TEST-13-GPS-DENIED-DRIFT,1775091103.944,charlie,1927.1,-2.2,4.99,7.30,1460.7
TEST-13-GPS-DENIED-DRIFT,1775091104.199,alpha,1442.3,2.1,4.99,6.96,1391.0
TEST-13-GPS-DENIED-DRIFT,1775091104.199,bravo,1642.7,-7.0,4.98,7.01,1402.3
TEST-13-GPS-DENIED-DRIFT,1775091104.199,charlie,1930.8,-2.1,4.99,7.32,1464.4
TEST-13-GPS-DENIED-DRIFT,1775091104.452,alpha,1446.1,2.1,4.99,6.98,1394.8
TEST-13-GPS-DENIED-DRIFT,1775091104.452,bravo,1646.5,-7.0,4.98,7.03,1406.0
TEST-13-GPS-DENIED-DRIFT,1775091104.452,charlie,1934.5,-2.1,4.99,7.34,1468.2
TEST-13-GPS-DENIED-DRIFT,1775091104.705,alpha,1449.8,2.1,4.99,6.99,1398.5
TEST-13-GPS-DENIED-DRIFT,1775091104.705,bravo,1650.2,-7.0,4.98,7.05,1409.7
TEST-13-GPS-DENIED-DRIFT,1775091104.705,charlie,1938.2,-2.0,4.99,7.35,1471.9
TEST-13-GPS-DENIED-DRIFT,1775091104.963,alpha,1453.6,2.1,4.99,7.01,1402.3
TEST-13-GPS-DENIED-DRIFT,1775091104.963,bravo,1653.9,-7.0,4.98,7.06,1413.5
TEST-13-GPS-DENIED-DRIFT,1775091104.963,charlie,1942.0,-2.0,4.99,7.37,1475.6
TEST-13-GPS-DENIED-DRIFT,1775091105.216,alpha,1457.4,2.1,4.99,7.03,1406.0
TEST-13-GPS-DENIED-DRIFT,1775091105.216,bravo,1657.7,-7.0,4.98,7.08,1417.2
TEST-13-GPS-DENIED-DRIFT,1775091105.216,charlie,1945.7,-1.9,4.99,7.39,1479.3
TEST-13-GPS-DENIED-DRIFT,1775091105.470,alpha,1461.1,2.1,4.99,7.05,1409.8
TEST-13-GPS-DENIED-DRIFT,1775091105.470,bravo,1661.4,-7.1,4.98,7.10,1420.9
TEST-13-GPS-DENIED-DRIFT,1775091105.470,charlie,1949.4,-1.9,4.99,7.41,1483.1
TEST-13-GPS-DENIED-DRIFT,1775091105.724,alpha,1464.9,2.1,4.99,7.07,1413.5
TEST-13-GPS-DENIED-DRIFT,1775091105.724,bravo,1665.1,-7.1,4.98,7.12,1424.7
TEST-13-GPS-DENIED-DRIFT,1775091105.724,charlie,1953.1,-1.9,4.96,7.43,1486.8
TEST-13-GPS-DENIED-DRIFT,1775091105.979,alpha,1468.6,2.1,4.99,7.09,1417.3
TEST-13-GPS-DENIED-DRIFT,1775091105.979,bravo,1668.9,-7.1,4.98,7.14,1428.4
TEST-13-GPS-DENIED-DRIFT,1775091105.979,charlie,1956.8,-1.8,4.94,7.45,1490.5
TEST-13-GPS-DENIED-DRIFT,1775091106.233,alpha,1472.4,2.1,4.99,7.11,1421.1
TEST-13-GPS-DENIED-DRIFT,1775091106.233,bravo,1672.6,-7.1,4.98,7.16,1432.1
TEST-13-GPS-DENIED-DRIFT,1775091106.233,charlie,1960.5,-1.7,4.91,7.47,1494.2
TEST-13-GPS-DENIED-DRIFT,1775091106.487,alpha,1476.1,2.1,4.99,7.13,1424.8
TEST-13-GPS-DENIED-DRIFT,1775091106.487,bravo,1676.3,-7.1,4.98,7.18,1435.9
TEST-13-GPS-DENIED-DRIFT,1775091106.487,charlie,1964.2,-1.6,4.89,7.48,1497.8
TEST-13-GPS-DENIED-DRIFT,1775091106.741,alpha,1479.9,2.0,4.99,7.14,1428.6
TEST-13-GPS-DENIED-DRIFT,1775091106.741,bravo,1680.1,-7.1,4.98,7.19,1439.6
TEST-13-GPS-DENIED-DRIFT,1775091106.741,charlie,1967.8,-1.4,4.87,7.50,1501.5
TEST-13-GPS-DENIED-DRIFT,1775091106.996,alpha,1483.6,2.0,4.99,7.16,1432.3
TEST-13-GPS-DENIED-DRIFT,1775091106.996,bravo,1683.8,-7.1,4.98,7.21,1443.3
TEST-13-GPS-DENIED-DRIFT,1775091106.996,charlie,1971.5,-1.2,4.84,7.52,1505.1
TEST-13-GPS-DENIED-DRIFT,1775091107.252,alpha,1487.4,2.0,4.99,7.18,1436.1
TEST-13-GPS-DENIED-DRIFT,1775091107.252,bravo,1687.6,-7.1,4.98,7.23,1447.1
TEST-13-GPS-DENIED-DRIFT,1775091107.252,charlie,1975.1,-0.9,4.82,7.54,1508.7
TEST-13-GPS-DENIED-DRIFT,1775091107.504,alpha,1491.2,2.0,4.99,7.20,1439.8
TEST-13-GPS-DENIED-DRIFT,1775091107.504,bravo,1691.3,-7.2,4.98,7.25,1450.8
TEST-13-GPS-DENIED-DRIFT,1775091107.504,charlie,1978.7,-0.6,4.80,7.56,1512.3
TEST-13-GPS-DENIED-DRIFT,1775091107.757,alpha,1494.9,2.0,4.99,7.22,1443.6
TEST-13-GPS-DENIED-DRIFT,1775091107.757,bravo,1695.0,-7.2,4.98,7.27,1454.6
TEST-13-GPS-DENIED-DRIFT,1775091107.757,charlie,1982.2,-0.1,4.78,7.58,1515.9
TEST-13-GPS-DENIED-DRIFT,1775091108.011,alpha,1498.6,2.0,4.99,7.24,1447.3
TEST-13-GPS-DENIED-DRIFT,1775091108.011,bravo,1698.8,-7.2,4.98,7.29,1458.3
TEST-13-GPS-DENIED-DRIFT,1775091108.011,charlie,1985.7,0.4,4.76,7.59,1519.5
TEST-13-GPS-DENIED-DRIFT,1775091108.265,alpha,1502.4,1.9,4.99,7.26,1451.1
TEST-13-GPS-DENIED-DRIFT,1775091108.265,bravo,1702.5,-7.2,4.98,7.31,1462.0
TEST-13-GPS-DENIED-DRIFT,1775091108.265,charlie,1989.2,1.1,4.74,7.61,1523.0
TEST-13-GPS-DENIED-DRIFT,1775091108.520,alpha,1506.1,1.9,4.99,7.28,1454.8
TEST-13-GPS-DENIED-DRIFT,1775091108.520,bravo,1706.3,-7.2,4.98,7.33,1465.8
TEST-13-GPS-DENIED-DRIFT,1775091108.520,charlie,1992.7,1.9,4.72,7.63,1526.6
TEST-13-GPS-DENIED-DRIFT,1775091108.770,alpha,1509.9,1.9,4.99,7.29,1458.6
TEST-13-GPS-DENIED-DRIFT,1775091108.770,bravo,1710.0,-7.2,4.98,7.34,1469.5
TEST-13-GPS-DENIED-DRIFT,1775091108.770,charlie,1996.1,2.8,4.70,7.65,1530.1
TEST-13-GPS-DENIED-DRIFT,1775091109.027,alpha,1513.6,1.9,4.99,7.31,1462.3
TEST-13-GPS-DENIED-DRIFT,1775091109.027,bravo,1713.7,-7.2,4.98,7.36,1473.3
TEST-13-GPS-DENIED-DRIFT,1775091109.027,charlie,1999.4,3.8,4.69,7.66,1533.6
TEST-13-GPS-DENIED-DRIFT,1775091109.281,alpha,1517.4,1.9,4.99,7.33,1466.0
TEST-13-GPS-DENIED-DRIFT,1775091109.281,bravo,1717.5,-7.2,4.98,7.38,1477.0
TEST-13-GPS-DENIED-DRIFT,1775091109.281,charlie,2002.7,4.9,4.67,7.68,1537.1
TEST-13-GPS-DENIED-DRIFT,1775091109.535,alpha,1521.1,1.8,4.99,7.35,1469.8
TEST-13-GPS-DENIED-DRIFT,1775091109.535,bravo,1721.2,-7.2,4.98,7.40,1480.7
TEST-13-GPS-DENIED-DRIFT,1775091109.535,charlie,2006.0,6.2,4.66,7.70,1540.6
TEST-13-GPS-DENIED-DRIFT,1775091109.785,alpha,1524.8,1.8,4.99,7.37,1473.5
TEST-13-GPS-DENIED-DRIFT,1775091109.785,bravo,1725.0,-7.2,4.98,7.42,1484.5
TEST-13-GPS-DENIED-DRIFT,1775091109.785,charlie,2009.2,7.7,4.64,7.72,1544.1
TEST-13-GPS-DENIED-DRIFT,1775091110.046,alpha,1528.6,1.8,4.99,7.39,1477.3
TEST-13-GPS-DENIED-DRIFT,1775091110.046,bravo,1728.7,-7.2,4.98,7.44,1488.2
TEST-13-GPS-DENIED-DRIFT,1775091110.046,charlie,2012.2,9.3,4.63,7.73,1547.5
TEST-13-GPS-DENIED-DRIFT,1775091110.300,alpha,1532.3,1.7,4.99,7.41,1481.0
TEST-13-GPS-DENIED-DRIFT,1775091110.300,bravo,1732.5,-7.2,4.98,7.46,1492.0
TEST-13-GPS-DENIED-DRIFT,1775091110.300,charlie,2015.2,11.0,4.62,7.75,1551.0
TEST-13-GPS-DENIED-DRIFT,1775091110.554,alpha,1536.1,1.7,4.99,7.42,1484.8
TEST-13-GPS-DENIED-DRIFT,1775091110.554,bravo,1736.2,-7.2,4.98,7.47,1495.7
TEST-13-GPS-DENIED-DRIFT,1775091110.554,charlie,2018.1,12.9,4.61,7.77,1554.4
TEST-13-GPS-DENIED-DRIFT,1775091110.804,alpha,1539.8,1.7,4.99,7.44,1488.5
TEST-13-GPS-DENIED-DRIFT,1775091110.804,bravo,1740.0,-7.2,4.98,7.49,1499.5
TEST-13-GPS-DENIED-DRIFT,1775091110.804,charlie,2020.9,14.9,4.60,7.79,1557.9
TEST-13-GPS-DENIED-DRIFT,1775091111.060,alpha,1543.6,1.7,4.99,7.46,1492.3
TEST-13-GPS-DENIED-DRIFT,1775091111.060,bravo,1743.7,-7.2,4.98,7.51,1503.2
TEST-13-GPS-DENIED-DRIFT,1775091111.060,charlie,2023.5,17.1,4.59,7.80,1561.3
TEST-13-GPS-DENIED-DRIFT,1775091111.316,alpha,1547.3,1.6,4.99,7.48,1496.0
TEST-13-GPS-DENIED-DRIFT,1775091111.316,bravo,1747.5,-7.2,4.98,7.53,1507.0
TEST-13-GPS-DENIED-DRIFT,1775091111.316,charlie,2026.0,19.5,4.58,7.82,1564.7
TEST-13-GPS-DENIED-DRIFT,1775091111.568,alpha,1551.1,1.6,4.99,7.50,1499.7
TEST-13-GPS-DENIED-DRIFT,1775091111.568,bravo,1751.2,-7.2,4.98,7.55,1510.7
TEST-13-GPS-DENIED-DRIFT,1775091111.568,charlie,2028.3,22.0,4.57,7.84,1568.1
TEST-13-GPS-DENIED-DRIFT,1775091111.820,alpha,1554.8,1.6,4.99,7.52,1503.5
TEST-13-GPS-DENIED-DRIFT,1775091111.820,bravo,1754.9,-7.1,4.98,7.57,1514.5
TEST-13-GPS-DENIED-DRIFT,1775091111.820,charlie,2030.5,24.6,4.57,7.85,1571.6
TEST-13-GPS-DENIED-DRIFT,1775091112.075,alpha,1558.6,1.5,4.99,7.54,1507.2
TEST-13-GPS-DENIED-DRIFT,1775091112.075,bravo,1758.7,-7.1,4.98,7.59,1518.2
TEST-13-GPS-DENIED-DRIFT,1775091112.075,charlie,2032.5,27.4,4.56,7.87,1575.0
TEST-13-GPS-DENIED-DRIFT,1775091112.330,alpha,1562.3,1.5,4.99,7.56,1511.0
TEST-13-GPS-DENIED-DRIFT,1775091112.330,bravo,1762.4,-7.1,4.98,7.61,1522.0
TEST-13-GPS-DENIED-DRIFT,1775091112.330,charlie,2034.2,30.3,4.56,7.89,1578.4
TEST-13-GPS-DENIED-DRIFT,1775091112.584,alpha,1566.0,1.4,4.99,7.57,1514.7
TEST-13-GPS-DENIED-DRIFT,1775091112.584,bravo,1766.2,-7.1,4.98,7.62,1525.7
TEST-13-GPS-DENIED-DRIFT,1775091112.584,charlie,2035.8,33.3,4.56,7.91,1581.8
TEST-13-GPS-DENIED-DRIFT,1775091112.835,alpha,1569.8,1.4,4.99,7.59,1518.5
TEST-13-GPS-DENIED-DRIFT,1775091112.835,bravo,1769.9,-7.1,4.98,7.64,1529.5
TEST-13-GPS-DENIED-DRIFT,1775091112.835,charlie,2037.2,36.4,4.56,7.92,1585.2
TEST-13-GPS-DENIED-DRIFT,1775091113.090,alpha,1573.5,1.4,4.99,7.61,1522.2
TEST-13-GPS-DENIED-DRIFT,1775091113.090,bravo,1773.7,-7.0,4.98,7.66,1533.2
TEST-13-GPS-DENIED-DRIFT,1775091113.090,charlie,2038.4,39.6,4.56,7.94,1588.6
TEST-13-GPS-DENIED-DRIFT,1775091113.344,alpha,1577.3,1.3,4.99,7.63,1526.0
TEST-13-GPS-DENIED-DRIFT,1775091113.344,bravo,1777.4,-7.0,4.98,7.68,1537.0
TEST-13-GPS-DENIED-DRIFT,1775091113.344,charlie,2039.3,42.9,4.56,7.96,1592.0
TEST-13-GPS-DENIED-DRIFT,1775091113.598,alpha,1581.0,1.3,4.99,7.65,1529.7
TEST-13-GPS-DENIED-DRIFT,1775091113.598,bravo,1781.2,-7.0,4.98,7.70,1540.7
TEST-13-GPS-DENIED-DRIFT,1775091113.598,charlie,2040.1,46.2,4.56,7.97,1595.4
TEST-13-GPS-DENIED-DRIFT,1775091113.849,alpha,1584.8,1.2,4.99,7.67,1533.5
TEST-13-GPS-DENIED-DRIFT,1775091113.849,bravo,1784.9,-7.0,4.98,7.72,1544.5
TEST-13-GPS-DENIED-DRIFT,1775091113.849,charlie,2040.6,49.6,4.56,7.99,1598.8
TEST-13-GPS-DENIED-DRIFT,1775091114.103,alpha,1588.5,1.2,4.99,7.69,1537.2
TEST-13-GPS-DENIED-DRIFT,1775091114.103,bravo,1788.7,-6.9,4.98,7.74,1548.2
TEST-13-GPS-DENIED-DRIFT,1775091114.103,charlie,2041.0,52.9,4.57,8.01,1602.2
TEST-13-GPS-DENIED-DRIFT,1775091114.357,alpha,1592.3,1.2,4.99,7.71,1541.0
TEST-13-GPS-DENIED-DRIFT,1775091114.357,bravo,1792.4,-6.9,4.98,7.75,1551.9
TEST-13-GPS-DENIED-DRIFT,1775091114.357,charlie,2041.2,56.3,4.57,8.03,1605.6
TEST-13-GPS-DENIED-DRIFT,1775091114.611,alpha,1596.0,1.1,4.99,7.72,1544.7
TEST-13-GPS-DENIED-DRIFT,1775091114.611,bravo,1796.2,-6.9,4.98,7.77,1555.7
TEST-13-GPS-DENIED-DRIFT,1775091114.611,charlie,2041.2,59.8,4.58,8.04,1609.0
TEST-13-GPS-DENIED-DRIFT,1775091114.863,alpha,1599.8,1.1,4.99,7.74,1548.4
TEST-13-GPS-DENIED-DRIFT,1775091114.863,bravo,1799.9,-6.8,4.98,7.79,1559.4
TEST-13-GPS-DENIED-DRIFT,1775091114.863,charlie,2041.2,63.2,4.58,8.06,1612.4
TEST-13-GPS-DENIED-DRIFT,1775091115.122,alpha,1603.5,1.1,4.99,7.76,1552.2
TEST-13-GPS-DENIED-DRIFT,1775091115.122,bravo,1803.7,-6.8,4.98,7.81,1563.2
TEST-13-GPS-DENIED-DRIFT,1775091115.122,charlie,2041.0,66.6,4.59,8.08,1615.9
TEST-13-GPS-DENIED-DRIFT,1775091115.378,alpha,1607.2,1.0,4.99,7.78,1555.9
TEST-13-GPS-DENIED-DRIFT,1775091115.378,bravo,1807.4,-6.8,4.98,7.83,1566.9
TEST-13-GPS-DENIED-DRIFT,1775091115.378,charlie,2040.7,70.0,4.60,8.09,1619.3
TEST-13-GPS-DENIED-DRIFT,1775091115.632,alpha,1611.0,1.0,4.99,7.80,1559.7
TEST-13-GPS-DENIED-DRIFT,1775091115.632,bravo,1811.1,-6.7,4.98,7.85,1570.7
TEST-13-GPS-DENIED-DRIFT,1775091115.632,charlie,2040.3,73.4,4.60,8.11,1622.7
TEST-13-GPS-DENIED-DRIFT,1775091115.884,alpha,1614.7,0.9,4.99,7.82,1563.4
TEST-13-GPS-DENIED-DRIFT,1775091115.884,bravo,1814.9,-6.7,4.98,7.87,1574.4
TEST-13-GPS-DENIED-DRIFT,1775091115.884,charlie,2039.8,76.8,4.61,8.13,1626.2
TEST-13-GPS-DENIED-DRIFT,1775091116.139,alpha,1618.5,0.9,4.99,7.84,1567.2
TEST-13-GPS-DENIED-DRIFT,1775091116.139,bravo,1818.6,-6.7,4.98,7.89,1578.2
TEST-13-GPS-DENIED-DRIFT,1775091116.139,charlie,2039.3,80.3,4.61,8.15,1629.6
TEST-13-GPS-DENIED-DRIFT,1775091116.393,alpha,1622.2,0.9,4.99,7.86,1570.9
TEST-13-GPS-DENIED-DRIFT,1775091116.393,bravo,1822.4,-6.6,4.98,7.90,1581.9
TEST-13-GPS-DENIED-DRIFT,1775091116.393,charlie,2038.8,83.7,4.61,8.16,1633.1
TEST-13-GPS-DENIED-DRIFT,1775091116.648,alpha,1626.0,0.8,4.99,7.87,1574.7
TEST-13-GPS-DENIED-DRIFT,1775091116.648,bravo,1826.1,-6.6,4.98,7.92,1585.6
TEST-13-GPS-DENIED-DRIFT,1775091116.648,charlie,2038.2,87.1,4.62,8.18,1636.5
TEST-13-GPS-DENIED-DRIFT,1775091116.900,alpha,1629.7,0.8,4.99,7.89,1578.4
TEST-13-GPS-DENIED-DRIFT,1775091116.900,bravo,1829.9,-6.5,4.98,7.94,1589.4
TEST-13-GPS-DENIED-DRIFT,1775091116.900,charlie,2037.7,90.5,4.62,8.20,1640.0
TEST-13-GPS-DENIED-DRIFT,1775091117.156,alpha,1633.5,0.7,4.99,7.91,1582.2
TEST-13-GPS-DENIED-DRIFT,1775091117.156,bravo,1833.6,-6.5,4.98,7.96,1593.1
TEST-13-GPS-DENIED-DRIFT,1775091117.156,charlie,2037.1,93.9,4.62,8.22,1643.4
TEST-13-GPS-DENIED-DRIFT,1775091117.411,alpha,1637.2,0.7,4.99,7.93,1585.9
TEST-13-GPS-DENIED-DRIFT,1775091117.411,bravo,1837.4,-6.4,4.98,7.98,1596.9
TEST-13-GPS-DENIED-DRIFT,1775091117.411,charlie,2036.5,97.3,4.63,8.23,1646.9
TEST-13-GPS-DENIED-DRIFT,1775091117.663,alpha,1640.9,0.7,4.99,7.95,1589.6
TEST-13-GPS-DENIED-DRIFT,1775091117.663,bravo,1841.1,-6.3,4.98,8.00,1600.6
TEST-13-GPS-DENIED-DRIFT,1775091117.663,charlie,2035.9,100.7,4.63,8.25,1650.4
TEST-13-GPS-DENIED-DRIFT,1775091117.917,alpha,1644.7,0.6,4.99,7.97,1593.4
TEST-13-GPS-DENIED-DRIFT,1775091117.917,bravo,1844.9,-6.3,4.98,8.02,1604.4
TEST-13-GPS-DENIED-DRIFT,1775091117.917,charlie,2035.4,104.1,4.63,8.27,1653.8
TEST-13-GPS-DENIED-DRIFT,1775091118.173,alpha,1648.4,0.6,4.99,7.99,1597.1
TEST-13-GPS-DENIED-DRIFT,1775091118.173,bravo,1848.6,-6.2,4.98,8.03,1608.1
TEST-13-GPS-DENIED-DRIFT,1775091118.173,charlie,2034.8,107.6,4.64,8.29,1657.3
TEST-13-GPS-DENIED-DRIFT,1775091118.427,alpha,1652.1,0.6,4.99,8.01,1600.8
TEST-13-GPS-DENIED-DRIFT,1775091118.427,bravo,1852.4,-6.2,4.98,8.05,1611.9
TEST-13-GPS-DENIED-DRIFT,1775091118.427,charlie,2034.3,111.0,4.64,8.30,1660.8
TEST-13-GPS-DENIED-DRIFT,1775091118.681,alpha,1655.9,0.6,4.99,8.02,1604.5
TEST-13-GPS-DENIED-DRIFT,1775091118.681,bravo,1856.1,-6.1,4.98,8.07,1615.6
TEST-13-GPS-DENIED-DRIFT,1775091118.681,charlie,2033.9,114.4,4.65,8.32,1664.2
TEST-13-GPS-DENIED-DRIFT,1775091118.933,alpha,1659.6,0.6,4.99,8.04,1608.3
TEST-13-GPS-DENIED-DRIFT,1775091118.933,bravo,1859.8,-6.0,4.98,8.09,1619.4
TEST-13-GPS-DENIED-DRIFT,1775091118.933,charlie,2033.4,117.9,4.65,8.34,1667.7
TEST-13-GPS-DENIED-DRIFT,1775091119.188,alpha,1663.3,0.6,4.99,8.06,1612.0
TEST-13-GPS-DENIED-DRIFT,1775091119.188,bravo,1863.6,-6.0,4.98,8.11,1623.1
TEST-13-GPS-DENIED-DRIFT,1775091119.188,charlie,2033.1,121.3,4.65,8.35,1671.2
TEST-13-GPS-DENIED-DRIFT,1775091119.442,alpha,1667.0,0.5,4.99,8.08,1615.7
TEST-13-GPS-DENIED-DRIFT,1775091119.442,bravo,1867.3,-5.9,4.98,8.13,1626.9
TEST-13-GPS-DENIED-DRIFT,1775091119.442,charlie,2032.7,124.8,4.66,8.37,1674.7
TEST-13-GPS-DENIED-DRIFT,1775091119.698,alpha,1670.8,0.5,4.99,8.10,1619.5
TEST-13-GPS-DENIED-DRIFT,1775091119.698,bravo,1871.1,-5.8,4.98,8.15,1630.6
TEST-13-GPS-DENIED-DRIFT,1775091119.698,charlie,2032.4,128.3,4.66,8.39,1678.1
TEST-13-GPS-DENIED-DRIFT,1775091119.952,alpha,1674.5,0.5,4.99,8.12,1623.2
TEST-13-GPS-DENIED-DRIFT,1775091119.952,bravo,1874.8,-5.8,4.98,8.17,1634.3
TEST-13-GPS-DENIED-DRIFT,1775091119.952,charlie,2032.1,131.7,4.67,8.41,1681.6
TEST-13-GPS-DENIED-DRIFT,1775091120.209,alpha,1678.2,0.5,4.99,8.14,1626.9
